"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Sat Jul 09 13:09:45 GMT 2022","Sat Jul 09 13:09:45 GMT 2022","0","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Backup should restart successfully after shutting down Hazelcast [backup_slow, slow]",""
"passed","Sat Jul 09 13:09:45 GMT 2022","Sat Jul 09 13:10:15 GMT 2022","30490","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config should create Map Config with correct default values [map, fast]",""
"passed","Sat Jul 09 13:09:45 GMT 2022","Sat Jul 09 13:10:15 GMT 2022","30497","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config should create Map Config with Indexes [map, fast]",""
"passed","Sat Jul 09 13:09:45 GMT 2022","Sat Jul 09 13:09:48 GMT 2022","3260","","Operator Suite EE","","Operator Suite EE","","[SynchronizedBeforeSuite]",""
"passed","Sat Jul 09 13:09:39 GMT 2022","Sat Jul 09 13:10:19 GMT 2022","40568","","Operator Suite OS","","Operator Suite OS","","[It] Management-Center ManagementCenter CR without Persistence Should create ManagementCenter resources and no PVC [mc, fast]",""
"passed","Sat Jul 09 13:09:45 GMT 2022","Sat Jul 09 13:10:21 GMT 2022","36383","","Operator Suite EE","","Operator Suite EE","","[It] Management-Center Default ManagementCenter CR Should create ManagementCenter resources [mc, fast]",""
"passed","Sat Jul 09 13:09:39 GMT 2022","Sat Jul 09 13:09:39 GMT 2022","0","","Operator Suite OS","","Operator Suite OS","","[AfterSuite]",""
"skipped","Sat Jul 09 13:09:39 GMT 2022","Sat Jul 09 13:09:39 GMT 2022","74","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with Persistence feature enabled should successfully restart from HotBackup data with HostPath configuration single node [hz_persistence, slow]",""
"passed","Sat Jul 09 13:09:39 GMT 2022","Sat Jul 09 13:10:21 GMT 2022","42595","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Hazelcast member status should update HZ detailed member status [hz, fast]",""
"passed","Sat Jul 09 13:09:45 GMT 2022","Sat Jul 09 13:11:03 GMT 2022","78959","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Hazelcast member status should update HZ ready members status [hz, slow]",""
